"","age","gender","comp"
"17223",50,"Female",9
"17224",50,"Male",7
"17225",74,"Male",0
"17226",42,"Female",10
"17227",22,"Female",14
"17228",50,"Female",9
"17229",74,"Female",2
"17230",40,"Male",15
"17231",54,"Female",9
"17232",37,"Male",8
"17233",25,"Female",7
"17234",65,"Female",1
"17235",73,"Female",2
"17236",59,"Female",5
"17237",24,"Male",16
"17238",24,"Female",28
"17239",72,"Male",3
"17240",56,"Male",9
"17241",79,"Male",0
"17242",57,"Male",6
"17243",22,"Male",21
"17244",50,"Male",7
"17245",46,"Female",4
"17246",30,"Female",16
"17247",39,"Male",12
"17248",65,"Female",8
"17249",24,"Female",27
"17250",30,"Male",21
"17251",65,"Male",3
"17252",35,"Male",11
"17253",34,"Female",13
"17254",46,"Male",12
"17255",34,"Male",16
"17256",63,"Female",9
"17257",90,"Male",0
"17258",73,"Male",3
"17259",47,"Male",9
"17260",35,"Male",11
"17261",37,"Male",11
"17262",87,"Female",1
"17263",31,"Male",27
"17264",39,"Male",14
"17265",22,"Female",20
"17266",47,"Male",14
"17267",62,"Male",3
"17268",69,"Female",4
"17269",54,"Male",5
"17270",41,"Male",16
"17271",55,"Male",5
"17272",27,"Male",30
"17273",50,"Male",2
"17274",27,"Male",25
"17275",35,"Female",13
"17276",32,"Male",23
"17277",53,"Male",5
"17278",48,"Female",8
"17279",44,"Female",15
"17280",57,"Male",5
"17281",28,"Female",21
"17282",71,"Male",6
"17283",39,"Male",10
"17284",18,"Female",17
"17285",44,"Female",18
"17286",46,"Female",13
"17287",45,"Female",8
"17288",29,"Female",19
"17289",56,"Male",7
"17290",60,"Male",2
"17291",87,"Female",0
"17292",53,"Male",13
"17293",19,"Female",22
"17294",48,"Male",12
"17295",46,"Female",8
"17296",38,"Male",15
"17297",56,"Female",0
"17298",42,"Female",12
"17299",29,"Female",18
"17300",23,"Female",5
"17301",51,"Male",6
"17302",38,"Male",13
"17303",45,"Male",10
"17304",18,"Female",8
"17305",59,"Male",5
"17306",65,"Male",1
"17307",47,"Female",6
"17308",43,"Male",12
"17309",65,"Female",3
"17310",74,"Female",3
"17311",39,"Female",5
"17312",87,"Female",0
"17313",52,"Female",9
"17314",69,"Female",2
"17315",46,"Male",6
"17316",40,"Male",15
"17317",22,"Female",21
"17318",59,"Female",4
"17319",81,"Female",1
"17320",58,"Male",2
"17321",19,"Female",21
"17322",18,"Female",22
"17323",49,"Male",6
"17324",46,"Female",5
"17325",49,"Female",9
"17326",51,"Female",5
"17327",53,"Female",7
"17328",37,"Male",18
"17329",61,"Female",11
"17330",51,"Female",3
"17331",63,"Male",5
"17332",58,"Female",6
"17333",27,"Male",14
"17334",40,"Female",7
"17335",33,"Male",18
"17336",41,"Male",8
"17337",62,"Female",3
"17338",20,"Male",13
"17339",28,"Male",17
"17340",36,"Female",10
"17341",39,"Female",10
"17342",21,"Female",13
"17343",37,"Female",21
"17344",32,"Female",22
"17345",31,"Female",19
"17346",34,"Female",18
"17347",45,"Male",4
"17348",74,"Female",2
"17349",55,"Female",13
"17350",30,"Male",18
"17351",51,"Female",4
"17352",41,"Female",6
"17353",31,"Female",27
"17354",51,"Female",13
"17355",45,"Female",10
"17356",76,"Male",5
"17357",29,"Male",21
"17358",63,"Female",1
"17359",35,"Female",7
"17360",40,"Female",15
"17361",25,"Male",21
"17362",41,"Female",9
"17363",29,"Male",23
"17364",28,"Female",14
"17365",71,"Male",3
"17366",30,"Male",18
"17367",54,"Male",9
"17368",85,"Male",1
"17369",30,"Male",16
"17370",60,"Male",6
"17371",59,"Female",12
"17372",57,"Male",10
"17373",36,"Female",4
"17374",60,"Female",7
"17375",20,"Male",18
"17376",77,"Male",1
"17377",60,"Female",5
"17378",36,"Male",15
"17379",57,"Male",8
"17380",52,"Female",7
"17381",69,"Male",10
"17382",45,"Female",7
"17383",28,"Male",22
"17384",19,"Male",12
"17385",32,"Male",22
"17386",42,"Female",12
"17387",68,"Male",1
"17388",57,"Male",7
"17389",41,"Male",14
"17390",59,"Female",1
"17391",45,"Female",13
"17392",90,"Male",1
"17393",31,"Female",25
"17394",38,"Female",20
"17395",32,"Female",20
"17396",61,"Female",5
"17397",25,"Male",8
"17398",36,"Female",17
"17399",42,"Female",17
"17400",45,"Male",18
"17401",43,"Male",12
"17402",71,"Male",3
"17403",30,"Female",23
"17404",34,"Male",14
"17405",28,"Female",21
"17406",41,"Male",10
"17407",58,"Female",5
"17408",50,"Male",9
"17409",49,"Female",6
"17410",37,"Male",17
"17411",44,"Female",12
"17412",49,"Male",7
"17413",45,"Female",3
"17414",34,"Female",19
"17415",30,"Male",24
"17416",39,"Female",24
"17417",49,"Male",12
"17418",26,"Female",27
"17419",44,"Male",14
"17420",76,"Male",4
"17421",36,"Male",17
"17422",20,"Male",13
"17423",18,"Female",21
"17424",18,"Female",18
"17425",18,"Male",21
"17426",43,"Female",10
"17427",39,"Female",16
"17428",46,"Female",9
"17429",25,"Male",16
"17430",51,"Male",2
"17431",66,"Male",4
"17432",33,"Female",19
"17433",61,"Female",0
"17434",54,"Female",8
"17435",40,"Female",10
"17436",55,"Male",7
"17437",47,"Male",7
"17438",18,"Female",19
"17439",35,"Male",12
"17440",74,"Female",3
"17441",45,"Male",9
"17442",53,"Male",10
"17443",25,"Male",10
"17444",40,"Female",8
"17445",62,"Female",1
"17446",33,"Male",24
"17447",26,"Male",12
"17448",33,"Male",21
"17449",33,"Male",21
"17450",54,"Female",4
"17451",28,"Male",15
"17452",83,"Male",1
"17453",66,"Female",1
"17454",57,"Male",7
"17455",38,"Male",10
"17456",65,"Male",9
"17457",21,"Male",11
"17458",33,"Male",22
"17459",51,"Female",4
"17460",26,"Male",21
"17461",23,"Female",16
"17462",34,"Male",25
"17463",32,"Female",22
"17464",71,"Female",0
"17465",58,"Female",8
"17466",32,"Female",16
"17467",87,"Female",1
"17468",34,"Male",16
"17469",54,"Female",5
"17470",30,"Female",21
"17471",58,"Male",7
"17472",38,"Female",8
"17473",34,"Male",20
"17474",39,"Female",18
"17475",34,"Female",15
"17476",44,"Female",13
"17477",48,"Male",12
"17478",39,"Male",17
"17479",75,"Female",0
"17480",32,"Female",23
"17481",54,"Male",8
"17482",60,"Female",6
"17483",56,"Male",4
"17484",32,"Male",20
"17485",70,"Male",1
"17486",55,"Male",2
"17487",28,"Male",17
"17488",67,"Female",8
"17489",54,"Female",0
"17490",33,"Male",21
"17491",31,"Female",20
"17492",48,"Male",12
"17493",89,"Female",1
"17494",69,"Male",5
"17495",68,"Male",5
"17496",73,"Male",6
"17497",30,"Male",24
"17498",18,"Female",15
"17499",53,"Female",6
"17500",23,"Female",16
"17501",79,"Male",0
"17502",39,"Male",8
"17503",48,"Female",7
"17504",56,"Male",2
"17505",52,"Male",3
"17506",26,"Female",12
"17507",29,"Male",24
"17508",31,"Male",22
"17509",56,"Female",3
"17510",51,"Male",2
"17511",33,"Male",18
"17512",78,"Female",0
"17513",58,"Female",0
"17514",33,"Male",21
"17515",33,"Male",22
"17516",38,"Male",15
"17517",31,"Female",17
"17518",25,"Male",18
"17519",72,"Male",5
"17520",69,"Male",7
"17521",34,"Male",18
"17522",30,"Female",29
"17523",41,"Female",15
"17524",31,"Female",18
"17525",34,"Male",19
"17526",37,"Female",15
"17527",81,"Female",1
"17528",48,"Male",11
"17529",81,"Male",1
"17530",42,"Female",11
"17531",45,"Male",8
"17532",36,"Male",18
"17533",29,"Female",15
"17534",30,"Female",19
"17535",42,"Male",9
"17536",22,"Male",15
"17537",88,"Male",1
"17538",33,"Male",20
"17539",41,"Female",9
"17540",53,"Male",6
"17541",27,"Female",14
"17542",36,"Male",21
"17543",39,"Female",6
"17544",68,"Female",5
"17545",76,"Female",1
"17546",21,"Male",19
"17547",58,"Male",1
"17548",23,"Female",23
"17549",40,"Male",10
"17550",33,"Female",17
"17551",45,"Female",7
"17552",38,"Male",8
"17553",33,"Male",20
"17554",24,"Male",20
"17555",42,"Male",14
"17556",24,"Female",24
"17557",32,"Female",26
"17558",59,"Female",2
"17559",35,"Female",12
"17560",23,"Female",15
"17561",51,"Male",4
"17562",22,"Male",23
"17563",38,"Male",8
"17564",67,"Male",3
"17565",57,"Male",4
"17566",30,"Male",27
"17567",40,"Female",8
"17568",44,"Female",11
"17569",36,"Male",17
"17570",25,"Male",19
"17571",57,"Female",5
"17572",23,"Female",18
"17573",58,"Male",6
"17574",32,"Male",20
"17575",36,"Female",17
"17576",66,"Male",5
"17577",40,"Female",10
"17578",76,"Male",2
"17579",18,"Female",15
"17580",49,"Female",12
"17581",45,"Female",7
"17582",68,"Male",3
"17583",72,"Male",2
"17584",73,"Male",3
"17585",33,"Male",17
"17586",39,"Male",7
"17587",22,"Male",17
"17588",22,"Female",14
"17589",25,"Male",18
"17590",31,"Male",15
"17591",89,"Female",0
"17592",32,"Female",12
"17593",39,"Male",4
"17594",41,"Female",11
"17595",63,"Male",8
"17596",40,"Female",8
"17597",61,"Male",3
"17598",78,"Female",0
"17599",24,"Male",23
"17600",34,"Male",10
"17601",36,"Female",18
"17602",24,"Male",20
"17603",63,"Female",0
"17604",49,"Female",0
"17605",51,"Female",9
"17606",91,"Female",1
"17607",35,"Male",10
"17608",34,"Female",11
"17609",75,"Female",1
"17610",38,"Male",14
"17611",60,"Female",0
"17612",28,"Male",22
"17613",63,"Male",5
"17614",30,"Male",16
"17615",79,"Male",0
"17616",20,"Male",12
"17617",67,"Male",2
"17618",37,"Male",6
"17619",49,"Male",9
"17620",20,"Female",13
"17621",30,"Male",30
"17622",74,"Male",4
"17623",39,"Male",7
"17624",24,"Male",18
"17625",59,"Male",9
"17626",23,"Female",17
"17627",34,"Male",19
"17628",38,"Male",20
"17629",51,"Female",1
"17630",25,"Female",21
"17631",19,"Male",16
"17632",50,"Female",8
"17633",53,"Male",8
"17634",62,"Female",3
"17635",41,"Female",14
"17636",47,"Male",5
"17637",26,"Male",8
"17638",35,"Female",15
"17639",30,"Male",29
"17640",53,"Male",10
"17641",27,"Female",23
"17642",60,"Female",2
"17643",21,"Male",14
"17644",70,"Male",5
"17645",86,"Male",0
"17646",33,"Female",15
"17647",21,"Male",16
"17648",80,"Male",1
"17649",21,"Male",12
"17650",55,"Female",1
"17651",28,"Female",19
"17652",72,"Male",1
"17653",61,"Female",0
"17654",42,"Male",9
"17655",44,"Male",13
"17656",26,"Male",30
"17657",59,"Female",4
"17658",43,"Female",10
"17659",28,"Female",15
"17660",44,"Female",8
"17661",32,"Female",25
"17662",50,"Female",11
"17663",84,"Female",0
"17664",37,"Male",12
"17665",29,"Female",26
"17666",32,"Female",15
"17667",47,"Female",5
"17668",24,"Female",16
"17669",32,"Male",21
"17670",70,"Female",9
"17671",34,"Male",26
"17672",39,"Female",17
"17673",25,"Male",11
"17674",42,"Male",11
"17675",32,"Female",25
"17676",18,"Male",12
"17677",52,"Female",5
"17678",61,"Female",1
"17679",57,"Female",3
"17680",20,"Male",12
"17681",83,"Female",0
"17682",29,"Female",25
"17683",30,"Female",14
"17684",51,"Male",6
"17685",38,"Male",10
"17686",63,"Male",4
"17687",52,"Male",5
"17688",52,"Male",2
"17689",24,"Male",14
"17690",27,"Female",23
"17691",54,"Female",13
"17692",41,"Female",16
"17693",21,"Female",18
"17694",37,"Male",16
"17695",50,"Male",10
"17696",57,"Male",0
"17697",28,"Female",13
"17698",23,"Female",19
"17699",31,"Male",26
"17700",45,"Male",7
"17701",31,"Female",23
"17702",18,"Male",25
"17703",58,"Male",1
"17704",39,"Female",15
"17705",35,"Male",13
"17706",64,"Female",9
"17707",49,"Female",9
"17708",43,"Female",10
"17709",86,"Female",1
"17710",26,"Male",24
"17711",51,"Female",12
"17712",56,"Male",9
"17713",27,"Male",19
"17714",44,"Male",7
"17715",30,"Female",19
"17716",40,"Female",12
"17717",61,"Female",2
"17718",71,"Male",3
"17719",51,"Male",4
"17720",33,"Female",19
"17721",45,"Female",15
"17722",46,"Female",6
"17723",21,"Female",27
"17724",32,"Female",30
"17725",30,"Male",28
"17726",24,"Female",14
"17727",47,"Male",5
"17728",28,"Male",23
"17729",48,"Female",8
"17730",40,"Female",11
"17731",66,"Female",2
"17732",37,"Female",16
"17733",27,"Female",18
"17734",53,"Male",6
"17735",19,"Female",17
"17736",42,"Female",8
"17737",38,"Male",7
"17738",47,"Female",16
"17739",48,"Female",18
"17740",35,"Female",13
"17741",26,"Female",10
"17742",86,"Male",0
"17743",79,"Female",1
"17744",65,"Male",2
"17745",58,"Male",0
"17746",22,"Male",18
"17747",25,"Female",16
"17748",35,"Male",11
"17749",31,"Male",16
"17750",66,"Male",3
"17751",32,"Male",20
"17752",42,"Female",11
"17753",26,"Female",23
"17754",32,"Male",19
"17755",65,"Female",6
"17756",26,"Male",18
"17757",23,"Female",16
"17758",36,"Male",14
"17759",36,"Female",12
"17760",58,"Female",11
"17761",65,"Male",1
"17762",32,"Female",22
"17763",39,"Male",13
"17764",22,"Male",17
"17765",52,"Female",7
"17766",48,"Female",7
"17767",38,"Female",17
"17768",73,"Female",2
"17769",32,"Female",20
"17770",73,"Female",2
"17771",78,"Female",3
"17772",51,"Female",12
"17773",29,"Male",27
"17774",31,"Female",23
"17775",76,"Male",1
"17776",38,"Female",12
"17777",41,"Male",5
"17778",57,"Female",2
"17779",18,"Male",11
"17780",44,"Female",9
"17781",38,"Female",8
"17782",70,"Female",9
"17783",66,"Female",1
"17784",30,"Female",21
"17785",37,"Female",16
"17786",40,"Male",22
"17787",53,"Male",11
"17788",88,"Female",1
"17789",36,"Female",12
"17790",29,"Male",8
"17791",63,"Female",8
"17792",45,"Female",13
"17793",77,"Female",1
"17794",38,"Female",16
"17795",18,"Male",10
"17796",25,"Male",12
"17797",55,"Female",9
"17798",35,"Male",15
"17799",49,"Female",9
"17800",46,"Male",7
"17801",25,"Female",14
"17802",67,"Female",6
"17803",74,"Male",4
"17804",83,"Male",1
"17805",19,"Male",24
"17806",48,"Male",12
"17807",51,"Female",9
"17808",46,"Male",15
"17809",19,"Female",14
"17810",84,"Male",0
"17811",38,"Male",13
"17812",59,"Male",11
"17813",64,"Male",4
"17814",34,"Female",25
"17815",30,"Male",26
"17816",19,"Female",22
"17817",22,"Male",20
"17818",42,"Female",12
"17819",75,"Male",0
"17820",52,"Female",4
"17821",43,"Female",10
"17822",39,"Female",13
"17823",83,"Male",0
"17824",41,"Female",3
"17825",31,"Female",21
"17826",42,"Female",12
"17827",77,"Male",1
"17828",59,"Female",7
"17829",21,"Female",21
"17830",52,"Female",12
"17831",32,"Female",21
"17832",42,"Female",13
"17833",20,"Female",8
"17834",27,"Male",17
"17835",44,"Male",2
"17836",31,"Male",18
"17837",50,"Male",17
"17838",57,"Female",9
"17839",53,"Male",7
"17840",27,"Female",19
"17841",41,"Female",19
"17842",75,"Female",0
"17843",54,"Male",11
"17844",49,"Male",11
"17845",49,"Female",9
"17846",44,"Female",23
"17847",24,"Male",15
"17848",30,"Male",19
"17849",66,"Female",0
"17850",61,"Male",2
"17851",48,"Male",0
"17852",25,"Male",18
"17853",32,"Male",24
"17854",74,"Male",3
"17855",57,"Male",1
"17856",38,"Male",13
"17857",60,"Male",6
"17858",67,"Male",1
"17859",91,"Female",1
"17860",47,"Female",10
"17861",52,"Female",5
"17862",22,"Male",20
"17863",30,"Male",24
"17864",32,"Female",24
"17865",31,"Male",25
"17866",44,"Male",11
"17867",51,"Male",1
"17868",67,"Female",8
"17869",78,"Male",0
"17870",38,"Female",13
"17871",60,"Female",6
"17872",47,"Male",4
"17873",50,"Female",6
"17874",51,"Male",8
"17875",35,"Female",10
"17876",38,"Female",10
"17877",72,"Male",6
"17878",30,"Male",18
"17879",56,"Male",10
"17880",40,"Male",12
"17881",43,"Female",6
"17882",51,"Female",1
"17883",25,"Male",21
"17884",22,"Male",21
"17885",55,"Female",1
"17886",35,"Female",11
"17887",59,"Male",8
"17888",25,"Female",19
"17889",42,"Female",13
"17890",25,"Male",8
"17891",70,"Male",3
"17892",80,"Female",1
"17893",33,"Female",16
"17894",53,"Female",7
"17895",51,"Male",7
"17896",32,"Female",15
"17897",35,"Male",16
"17898",40,"Female",11
"17899",76,"Female",1
"17900",43,"Male",12
"17901",49,"Female",7
"17902",32,"Female",18
"17903",41,"Male",8
"17904",80,"Male",6
"17905",31,"Male",15
"17906",63,"Male",5
"17907",56,"Male",7
"17908",33,"Male",23
"17909",40,"Male",10
"17910",54,"Male",1
"17911",62,"Female",1
"17912",47,"Male",5
"17913",28,"Female",9
"17914",45,"Female",6
"17915",21,"Female",16
"17916",63,"Female",5
"17917",59,"Male",8
"17918",54,"Male",11
"17919",19,"Male",14
"17920",24,"Female",12
"17921",49,"Female",7
"17922",63,"Male",3
"17923",53,"Female",4
"17924",48,"Female",8
"17925",30,"Male",14
"17926",42,"Male",8
"17927",38,"Male",19
"17928",32,"Female",18
"17929",45,"Male",5
"17930",43,"Male",10
"17931",26,"Male",20
"17932",85,"Female",0
"17933",38,"Female",18
"17934",29,"Male",23
"17935",25,"Female",15
"17936",28,"Female",13
"17937",31,"Female",26
"17938",35,"Female",10
"17939",70,"Female",0
"17940",26,"Male",23
"17941",40,"Female",13
"17942",51,"Female",4
"17943",31,"Female",18
"17944",45,"Female",11
"17945",46,"Male",6
"17946",29,"Female",19
"17947",35,"Male",21
"17948",46,"Female",11
"17949",29,"Male",23
"17950",33,"Female",12
"17951",25,"Female",10
"17952",31,"Male",27
"17953",30,"Female",24
"17954",61,"Male",2
"17955",34,"Male",20
"17956",55,"Male",9
"17957",83,"Male",0
"17958",89,"Male",0
"17959",32,"Female",21
"17960",92,"Female",1
"17961",52,"Female",12
"17962",65,"Female",4
"17963",72,"Female",3
"17964",30,"Female",18
"17965",25,"Male",18
"17966",44,"Male",11
"17967",47,"Female",3
"17968",74,"Female",2
"17969",63,"Female",0
"17970",73,"Male",10
"17971",57,"Female",9
"17972",59,"Female",4
"17973",42,"Female",5
"17974",50,"Male",10
"17975",54,"Female",7
"17976",77,"Male",2
"17977",33,"Female",19
"17978",30,"Male",25
"17979",36,"Female",13
"17980",50,"Female",5
"17981",22,"Male",19
"17982",40,"Female",5
"17983",31,"Male",26
"17984",35,"Male",15
"17985",24,"Female",16
"17986",52,"Female",3
"17987",24,"Male",12
"17988",72,"Female",2
"17989",36,"Male",17
"17990",50,"Male",11
"17991",43,"Female",9
"17992",58,"Male",4
"17993",19,"Female",21
"17994",30,"Male",27
"17995",51,"Female",4
"17996",38,"Male",12
"17997",30,"Male",17
"17998",38,"Male",9
"17999",39,"Male",5
"18000",42,"Male",11
"18001",30,"Female",26
"18002",60,"Male",7
"18003",25,"Male",21
"18004",32,"Female",18
"18005",38,"Male",14
"18006",23,"Male",18
"18007",45,"Male",9
"18008",27,"Female",27
"18009",35,"Female",8
"18010",53,"Male",6
"18011",52,"Male",7
"18012",55,"Female",7
"18013",70,"Male",4
"18014",63,"Male",1
"18015",34,"Male",16
"18016",61,"Female",0
"18017",53,"Male",7
"18018",64,"Female",1
"18019",33,"Female",25
"18020",54,"Female",6
"18021",45,"Female",6
"18022",34,"Female",19
"18023",62,"Female",2
"18024",38,"Male",17
"18025",34,"Male",15
"18026",36,"Male",11
"18027",88,"Female",0
"18028",34,"Female",13
"18029",23,"Male",12
"18030",36,"Female",11
"18031",63,"Female",4
"18032",56,"Male",2
"18033",28,"Female",21
"18034",70,"Male",2
"18035",47,"Female",6
"18036",20,"Female",18
"18037",50,"Female",12
"18038",34,"Female",18
"18039",39,"Male",4
"18040",29,"Male",18
"18041",39,"Female",12
"18042",57,"Female",1
"18043",54,"Female",6
"18044",78,"Female",1
"18045",45,"Male",13
"18046",30,"Female",27
"18047",33,"Male",25
"18048",33,"Female",22
"18049",29,"Male",27
"18050",59,"Female",5
"18051",34,"Male",15
"18052",32,"Female",16
"18053",53,"Male",1
"18054",55,"Male",1
"18055",71,"Male",0
"18056",80,"Female",0
"18057",47,"Male",13
"18058",59,"Male",6
"18059",39,"Male",9
"18060",21,"Male",17
"18061",43,"Female",1
"18062",37,"Female",8
"18063",31,"Female",16
"18064",46,"Male",10
"18065",24,"Female",20
"18066",24,"Female",12
"18067",19,"Male",25
"18068",52,"Female",6
"18069",38,"Male",11
"18070",35,"Male",5
"18071",25,"Male",11
"18072",54,"Male",12
"18073",37,"Female",8
"18074",49,"Female",10
"18075",25,"Male",23
"18076",20,"Male",26
"18077",45,"Female",9
"18078",48,"Male",7
"18079",42,"Male",12
"18080",45,"Male",7
"18081",21,"Female",21
"18082",53,"Male",6
"18083",56,"Female",7
"18084",48,"Female",2
"18085",46,"Male",11
"18086",34,"Female",10
"18087",26,"Female",18
"18088",86,"Female",0
"18089",55,"Female",9
"18090",33,"Female",17
"18091",28,"Male",15
"18092",23,"Male",18
"18093",30,"Female",21
"18094",20,"Male",21
"18095",71,"Male",1
"18096",31,"Female",11
"18097",37,"Male",15
"18098",18,"Female",14
"18099",37,"Female",12
"18100",24,"Female",14
"18101",29,"Male",13
"18102",47,"Female",9
"18103",29,"Male",17
"18104",49,"Female",8
"18105",21,"Female",14
"18106",43,"Male",8
"18107",41,"Male",6
"18108",48,"Female",8
"18109",76,"Male",1
"18110",55,"Female",6
"18111",38,"Male",17
"18112",24,"Female",19
"18113",27,"Female",24
"18114",51,"Female",13
"18115",33,"Male",23
"18116",50,"Male",2
"18117",76,"Female",1
"18118",30,"Female",25
"18119",77,"Female",0
"18120",40,"Male",10
"18121",42,"Male",15
"18122",50,"Female",0
"18123",73,"Male",2
"18124",21,"Female",16
"18125",64,"Female",2
"18126",33,"Male",17
"18127",38,"Female",11
"18128",52,"Female",4
"18129",61,"Female",1
"18130",66,"Female",1
"18131",40,"Male",16
"18132",54,"Male",1
"18133",21,"Female",15
"18134",25,"Male",10
"18135",60,"Male",3
"18136",40,"Male",17
"18137",56,"Female",9
"18138",49,"Female",12
"18139",39,"Female",17
"18140",30,"Female",24
"18141",42,"Male",9
"18142",33,"Female",21
"18143",22,"Female",23
"18144",21,"Female",15
"18145",71,"Female",1
"18146",66,"Male",6
"18147",28,"Female",18
